Link,Name,Status
https://genealogy.math.ndsu.nodak.edu/id.php?id=1006,Margaret Reese,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1007,Yingkang Hu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1008,Ming-Shen Wu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1009,Kwan-Ching Yeh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1010,Mark Beintema,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1011,Susan Palmer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1012,Guanshen Ren,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1013,Bert Still,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1014,Shih-Hua Liu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1015,Hsinjun Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1016,Weihu Hong,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1017,Jamel Kammoun,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1018,Kuo-Ming Li,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1019,Der-fen Liu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1020,Christine Sun,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1021,Shiying Zhao,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1022,Yousef Bdeir,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1023,Chia-chang Hsiao,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1024,George Kyriazis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1025,Kenneth Yarnall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1026,Colin Day,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1027,Yan-chuan Lin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1028,Baiqaio Deng,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1029,Koffi Fadimba,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1030,Yu-ping Hsu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1031,Kim Jonas,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1032,Mong-shu Lee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1033,Paul Sisson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1034,Davorin Dujmovic,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1035,Marius Mitrea,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1036,Leszek Piatkiewicz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1037,Peter von Rosenberg,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1038,Qun Wu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1039,Jianxin Ouyang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1040,Brian Beasley,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1041,Florin Sabac,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1042,Zesheng Yang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1043,Kuzman Adzievski,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1044,James Allis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1045,Leszek Rzepecki,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1046,Kara Walcher,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1047,Zsolt Lengvarszky,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1048,Wei Shao,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1049,Ikhalfani (Junior) Solan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1050,Weimin Zheng,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1051,Chuanzhong Zhu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1052,Xuzhou Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1053,"Robert Harger, Jr",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1054,Vidyanath Mani,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1055,Zhaoqing Xue,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1056,Neil Sigmon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1057,Debra Etheridge,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1058,Edwin Pennell,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1059,Jeffrey Lawson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1060,Margaret Bos,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1061,Rob Carscadden,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1062,Gregory Gibson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1063,Edward Moore,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1064,John Shutt,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1065,Michele Benzi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1066,Sang-Il Choi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1067,Yiyuan Lu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1068,Paul Gilmore,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1069,Hok Kim,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1070,Xin Lu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1071,Dean Oppegaard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1072,Dave Renfro,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1073,Peggy Batten,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1074,James Buchanan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1075,Tiehong Tian,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1076,David Mathews,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1077,Suzanne Sumner,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1078,Ruennhwa Ferng,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1079,Ho-Jong Jang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1080,Lakshmi Mukundan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1081,James Nagy,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1082,Robert Vallin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1083,Yadong Yang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1084,Hongwei Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1085,Dongming Hwang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1086,David Beaucage,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1087,Allan Edelson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1088,Sandra Monteferrante,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1089,"Karl Klee, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1090,Louis Pigno,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1091,Herbert Roth,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1092,Christine Beaucage,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1093,Richard Carey,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1094,Kitty Lung,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1095,Ann Stehney,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1096,Sang-Moon Kim,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1097,,Invalid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1098,Margarita Hall,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1099,Joseph Seif,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1100,Swadeenananda Pattanayak,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1101,Joel Harkow,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1102,Horatio Hernandez,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1103,Catarina Kiefe,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1104,Raymond McCartney,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1105,Rathindra Mukherjee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1106,"W. Andrew Poor, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1107,David Heisler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1108,Ira Topping,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1109,Allan Adler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1110,"Clarence Coates, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1111,Harris Jaffee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1112,Ranjan Roy,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1113,Rabindra Patnaik,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1114,Karanbir Sarkaria,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1115,Chidambaram Alimoolam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1116,Ignacio Guerrero,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1117,Stephen Kudla,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1118,Pusparaj Kanungo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1119,Gerard McDonald,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1120,Mark Wolff,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1121,Raymond Sidney,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1122,Michael Kazlow,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1123,Anne Burns,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1124,Bruce Dodson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1125,Kayikkalthoppu George,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1126,Hua-Min Huang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1127,Igor Krol,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1128,Stephen Yau,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1129,Stanley Zoltek,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1130,Daniel Baker,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1131,Ira Shavel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1132,Victor Tupitsyn,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1133,Henry Friedel,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1134,James Gentilesco,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1135,Charles Patton,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1136,Andrew Rockett,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1137,Gary Aviv,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1138,Douglas Elerath,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1139,Leonard Gambler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1140,Marc Gordon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1141,Stephen Kronwith,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1142,Michael Jackson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1143,Ching-Yu Chu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1144,James Basile,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1145,Raul Curto,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1146,Mahmoud Kutkut,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1147,Frank Eisenberg,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1148,Gail Kaplan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1149,Richard Taylor,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1150,Scott O'Hare,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1151,Ping-Ching Lue,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1152,Daniel Gallo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1153,Mouw-Ching Tjiok,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1154,Michael Niemeyer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1155,Daniel Cass,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1156,Lih-Hsing Hsu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1157,"Paul Ingram, Jr.",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1158,I-Ping Chu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1159,Andrew Haas,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1160,John Mitchell,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1161,Perry Susskind,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1162,Chunghyuk Kang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1163,Iris Hayslip,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1164,Arthur Chou,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1165,Yoe Itokawa,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1166,Gadadhar Misra,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1167,Oguz Durumeric,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1168,Julio Vidaurrazaga,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1169,Om Agrawal,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1170,Sebastiao De Almeida,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1171,Min Lee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1172,Ira Moskowitz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1173,Troels Petersen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1174,Dayal Purohit,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1175,William Rosenthal,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1176,Li-Yeng Sung,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1177,Jingbo Xia,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1178,John Hurley,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1179,Víctor Cortés,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1180,Rodney Carr,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1181,Zhiyong Gao,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1182,Blaise Heltai,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1183,Aparna Dar,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1184,Dipendra Sengupta,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1185,Salman Abdulali,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1186,Demir Kupeli,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1187,Scott Hensley,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1188,Gary Kerbaugh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1189,Jharna Dana,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1190,Rong-Hui Ji,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1191,Lisa Koch,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1192,Jiping Sha,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1193,DaGang Yang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1194,Monica Petri,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1195,Gerard Walschap,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1196,Bonaventure Loo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1197,Irina Neymotin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1198,Ara Basmajian,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1199,Walter Vannini,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1200,Donald York,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1201,Marcelo Llarull,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1202,Efton Park,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1203,Alan Horwitz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1204,Freddie Santiago,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1205,Bizhong Hu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1206,Eleonora Ciriza,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1207,Xian-Zhe Dai,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1208,Peter Dolan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1209,Paulo Lima-Filho,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1210,Kevin Payne,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1211,Lawrence Polin,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1212,Massimiliano Pontecorvo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1213,Mark Thornber,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1214,Guofang Wei,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1215,Guihua Gong,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1216,Brian Kasper,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1217,Tsz Lam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1218,Xiaochun Rong,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1219,Zhongmin Shen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1220,Delin Tan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1221,Xueqi Zeng,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1222,Shun-Hui Zhu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1223,Ruben Hidalgo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1224,Zhong-dong Liu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1225,Andrew McHugh,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1226,Jinguo Yu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1227,James Anderson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1228,Mei-man Lee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1229,Susan Slome,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1230,Gabriel Paternain,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1231,Guoliang Yu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1232,Jongsu Kim,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1233,F. Luttecke,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1234,Gregório Bessa,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1235,Enrique Javier Elizondo Huerta,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1236,Donggeng Gong,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1237,Lisa Traynor,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1238,Shaojie Zhou,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1239,Gerard Misiolek,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1240,Pablo Ares Gastesi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1241,Pawel Gajer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1242,François Lamontagne,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1243,Alfredo Poirier,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1244,Adam Harris,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1245,Janet Woodland,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1246,Peter Miegom,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1247,Steven Kraseski,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1248,X. Jiang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1249,Pedro Ontaneda Portal,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1250,Alan McRae,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1251,Edward Taylor,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1252,Carlos Duran,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1253,Renee Burton,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1254,Helen Moore,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1255,Eduardo Reyes,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1256,Robert Stingley,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1257,Derek Gordon,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1258,Jarek Kwapisz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1259,Gang Liu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1260,Eduardo Prado,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1261,Brian Yarrington,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1262,Gabjin Yun,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1263,Chaohui Zhang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1264,Jian Zhou,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1265,Sunil Nair,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1266,Simon Richard,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1267,Mutsumi Nakamura,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1268,Pearse O'Grady,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1269,Steven Landsburg,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1270,Feng-Chun Fang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1271,John Vanderslice,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1272,Joseph McKelvey,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1273,David Pheanis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1274,Kyung Ryu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1275,Hessam Sarjoughian,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1276,David Carpenter,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1277,Arunabha Sen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1278,Hari Sundaram,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1279,Norman Levinson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1280,"Joseph Urban, III",Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1281,George Lusztig,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1282,Susan Urban,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1283,Chang Bang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1284,Howell Wilson,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1285,Guoliang Xue,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1286,Stephen Yau,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1287,Gerald Cheang,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1288,Kasim Candan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1289,Karamvir Chatha,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1290,Yinong Chen,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1291,James Collofello,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1292,Suzanne Dietrich,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1293,Leonard Faltz,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1294,Nicholas Findler,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1295,Harvey Cohn,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1296,Gerald Gannod,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1297,Sandeep Gupta,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1298,Susan Lauer,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1299,Subbarao Kambhampati,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1300,Chenghui Luo,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1301,Joseph Zilber,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1302,Yann-Hang Lee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1303,William Lewis,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1304,Huan Liu,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1305,Haynes Miller,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1306,Louis Kauffman,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1307,David Rearick,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1308,Donald Miller,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1309,Kamini Patwary,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1310,Elena Randou,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1311,Paul Selick,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1312,Elaine Smith,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1313,Abe Sklar,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1314,James Stadter,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1315,Carol Tascione,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1316,David Webter,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1317,Mohammad Mehdi Owrang Ojaboni,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1318,Michael Gray,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1319,Sethuraman Panchanathan,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1320,Hans Zassenhaus,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1321,Rida Bazzi,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1322,Qun Xie,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1323,Sourav Bhattacharya,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1324,Tom Boyd,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1325,Hasan Çam,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1326,Raymond Lee,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1327,Yong Li,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1328,Julius Lieblein,Valid
https://genealogy.math.ndsu.nodak.edu/id.php?id=1329,Cornelius Lynch,Valid
